parameter_name,parameter_value,error,metric,ID
delta,0.24388811016505701,776.2644109862108,open_biphone_1,20
overlap,0.1581581307548436,776.2644109862108,open_biphone_1,20
sigma,0.2663857667160671,776.2644109862108,open_biphone_1,20
tau,0.6408867178614066,776.2644109862108,open_biphone_1,20
b,1.2707497033718862,776.2644109862108,open_biphone_1,20
base,0.5814436467847677,776.2644109862108,open_biphone_1,20
theta,1.7783095381672127,776.2644109862108,open_biphone_1,20
sim_ELI,0.9998956316541002,776.2644109862108,open_biphone_1,20
alpha,5.039882185416868,684.2308309334442,open_biphone_1,21
gamma,0.4791331702465866,684.2308309334442,open_biphone_1,21
delta,0.1600085477755059,684.2308309334442,open_biphone_1,21
overlap,0.5204097895288611,684.2308309334442,open_biphone_1,21
sigma,0.34529259107041554,684.2308309334442,open_biphone_1,21
tau,0.7460506611911386,684.2308309334442,open_biphone_1,21
b,1.839035696647097,684.2308309334442,open_biphone_1,21
base,2.0726965204350286e-7,684.2308309334442,open_biphone_1,21
theta,1.2862335690123738,684.2308309334442,open_biphone_1,21
sim_ELI,0.3033629384264657,684.2308309334442,open_biphone_1,21
alpha,0.8421994430845553,472.50251694770856,open_biphone_1,22
gamma,0.37932365849953603,472.50251694770856,open_biphone_1,22
delta,0.0010016067114740532,472.50251694770856,open_biphone_1,22
overlap,0.31565126598603716,472.50251694770856,open_biphone_1,22
sigma,0.2982334354380316,472.50251694770856,open_biphone_1,22
tau,0.6604081358916029,472.50251694770856,open_biphone_1,22
b,1.9900672261301584,472.50251694770856,open_biphone_1,22
base,1.0325730554898032,472.50251694770856,open_biphone_1,22
theta,1.9998293048442561,472.50251694770856,open_biphone_1,22
sim_ELI,0.6144068528263834,472.50251694770856,open_biphone_1,22
alpha,4.797316321543043,537.8503903959169,open_biphone_1,23
gamma,0.18069308026444264,537.8503903959169,open_biphone_1,23
delta,0.05600767560664749,537.8503903959169,open_biphone_1,23
overlap,0.227257452106824,537.8503903959169,open_biphone_1,23
sigma,0.9684853165243942,537.8503903959169,open_biphone_1,23
tau,2.6241859285415403,537.8503903959169,open_biphone_1,23
b,2.756306586866297,537.8503903959169,open_biphone_1,23
base,4.460813693170319e-7,537.8503903959169,open_biphone_1,23
theta,1.9998581314631696,537.8503903959169,open_biphone_1,23
sim_ELI,0.18112629493726978,537.8503903959169,open_biphone_1,23
alpha,5.999978611014892,877.7618340641304,open_biphone_1,24
gamma,0.47346085447987657,877.7618340641304,open_biphone_1,24
delta,0.23632559241649612,877.7618340641304,open_biphone_1,24
overlap,0.5206226721982153,877.7618340641304,open_biphone_1,24
sigma,0.256057453125219,877.7618340641304,open_biphone_1,24
tau,0.600231905150845,877.7618340641304,open_biphone_1,24
b,1.078691053492025,877.7618340641304,open_biphone_1,24
base,0.004429497597681644,877.7618340641304,open_biphone_1,24
theta,1.767268605277717,877.7618340641304,open_biphone_1,24
sim_ELI,0.5465637271320107,877.7618340641304,open_biphone_1,24
alpha,5.998777391355122,658.3794469880592,open_biphone_1,25
gamma,0.5715306655696532,658.3794469880592,open_biphone_1,25
delta,0.23072813511517332,658.3794469880592,open_biphone_1,25
overlap,0.16724023142515843,658.3794469880592,open_biphone_1,25
sigma,0.2613967478321392,658.3794469880592,open_biphone_1,25
tau,0.3734814398821655,658.3794469880592,open_biphone_1,25
b,1.5220783126796598,658.3794469880592,open_biphone_1,25
base,0.4855303944053804,658.3794469880592,open_biphone_1,25
theta,1.4451840946836747,658.3794469880592,open_biphone_1,25
sim_ELI,0.6836534499047818,658.3794469880592,open_biphone_1,25
alpha,5.995573547438713,779.0042916102793,open_biphone_1,26
gamma,0.4204731022443578,779.0042916102793,open_biphone_1,26
delta,0.10004146812948629,779.0042916102793,open_biphone_1,26
overlap,0.4418941506921073,779.0042916102793,open_biphone_1,26
sigma,0.6269241221992111,779.0042916102793,open_biphone_1,26
tau,1.1417824935624348,779.0042916102793,open_biphone_1,26
b,1.9690211607460613,779.0042916102793,open_biphone_1,26
base,0.00013253078973866474,779.0042916102793,open_biphone_1,26
theta,1.7988919533746712,779.0042916102793,open_biphone_1,26
sim_ELI,0.35367634001706805,779.0042916102793,open_biphone_1,26
alpha,5.998289035529001,865.3641770123116,open_biphone_1,27
gamma,0.41461606586450966,865.3641770123116,open_biphone_1,27
delta,0.2068475614953493,865.3641770123116,open_biphone_1,27
overlap,0.2253454812763826,865.3641770123116,open_biphone_1,27
sigma,0.42096822384995186,865.3641770123116,open_biphone_1,27
tau,0.7383966918948861,865.3641770123116,open_biphone_1,27
b,1.1940695371884062,865.3641770123116,open_biphone_1,27
base,0.0008789247960956574,865.3641770123116,open_biphone_1,27
theta,1.423810314152587,865.3641770123116,open_biphone_1,27
sim_ELI,0.4463132131321671,865.3641770123116,open_biphone_1,27
alpha,5.157918055014005,963.7243708077831,open_biphone_1,28
gamma,0.39996515912008906,963.7243708077831,open_biphone_1,28
delta,0.0010018596856826967,963.7243708077831,open_biphone_1,28
overlap,0.9475474755468853,963.7243708077831,open_biphone_1,28
sigma,0.31484132159162725,963.7243708077831,open_biphone_1,28
tau,0.6301599347630483,963.7243708077831,open_biphone_1,28
b,11.813693184564796,963.7243708077831,open_biphone_1,28
base,0.12834620037145297,963.7243708077831,open_biphone_1,28
theta,1.9999934367936596,963.7243708077831,open_biphone_1,28
sim_ELI,0.17487570147115414,963.7243708077831,open_biphone_1,28
alpha,4.613573394804615,607.7679926985134,open_biphone_1,29
gamma,0.2963521397435888,607.7679926985134,open_biphone_1,29
delta,0.1250084616281884,607.7679926985134,open_biphone_1,29
overlap,0.47212119835903943,607.7679926985134,open_biphone_1,29
sigma,0.4584982273883729,607.7679926985134,open_biphone_1,29
tau,1.1786832500448303,607.7679926985134,open_biphone_1,29
b,1.9606079083742862,607.7679926985134,open_biphone_1,29
base,2.0275242850860395e-5,607.7679926985134,open_biphone_1,29
theta,1.9999915743455166,607.7679926985134,open_biphone_1,29
sim_ELI,0.33648284093135256,607.7679926985134,open_biphone_1,29
alpha,5.9947979958413935,644.4961379605899,open_biphone_1,30
gamma,0.42735736115287887,644.4961379605899,open_biphone_1,30
delta,0.2594038596066391,644.4961379605899,open_biphone_1,30
overlap,0.3353763968519783,644.4961379605899,open_biphone_1,30
sigma,0.189864030582941,644.4961379605899,open_biphone_1,30
tau,0.45879080803358524,644.4961379605899,open_biphone_1,30
b,1.1250010012582172,644.4961379605899,open_biphone_1,30
base,0.0004450350337991845,644.4961379605899,open_biphone_1,30
theta,1.5817501501557745,644.4961379605899,open_biphone_1,30
sim_ELI,0.5395569210552654,644.4961379605899,open_biphone_1,30
alpha,5.9955358908005385,609.718594057245,open_biphone_1,31
gamma,0.6037096380408206,609.718594057245,open_biphone_1,31
delta,0.17824039884682508,609.718594057245,open_biphone_1,31
overlap,0.0010704685352553043,609.718594057245,open_biphone_1,31
sigma,0.08687348741079394,609.718594057245,open_biphone_1,31
tau,0.11754764277925152,609.718594057245,open_biphone_1,31
b,0.2567418949179781,609.718594057245,open_biphone_1,31
base,0.027208734224579853,609.718594057245,open_biphone_1,31
theta,1.0333475501045533,609.718594057245,open_biphone_1,31
sim_ELI,0.8710512820847927,609.718594057245,open_biphone_1,31
alpha,5.993233923273914,905.0893410020497,open_biphone_1,32
gamma,0.4266942705076271,905.0893410020497,open_biphone_1,32
delta,0.19081531390196282,905.0893410020497,open_biphone_1,32
overlap,0.11886475484472778,905.0893410020497,open_biphone_1,32
sigma,0.4836794404112592,905.0893410020497,open_biphone_1,32
tau,0.786238036741123,905.0893410020497,open_biphone_1,32
b,1.3807140264806044,905.0893410020497,open_biphone_1,32
base,0.41681394196257865,905.0893410020497,open_biphone_1,32
theta,1.6909027654956472,905.0893410020497,open_biphone_1,32
sim_ELI,0.7456517657184955,905.0893410020497,open_biphone_1,32
alpha,5.999660255200338,706.6277063036608,open_biphone_2,1
gamma,0.6110347022209176,706.6277063036608,open_biphone_2,1
delta,0.19943674283130208,706.6277063036608,open_biphone_2,1
overlap,0.48658449028690126,706.6277063036608,open_biphone_2,1
sigma,0.14548407151625734,706.6277063036608,open_biphone_2,1
tau,0.38720027708863136,706.6277063036608,open_biphone_2,1
b,0.5830515552257736,706.6277063036608,open_biphone_2,1
base,0.0006452036068938145,706.6277063036608,open_biphone_2,1
theta,1.7350941522662524,706.6277063036608,open_biphone_2,1
sim_ELI,0.6833890367806915,706.6277063036608,open_biphone_2,1
alpha,2.7377321928815537,636.346639305428,open_biphone_2,2
gamma,0.34834993385306484,636.346639305428,open_biphone_2,2
delta,0.0010681368980142698,636.346639305428,open_biphone_2,2
overlap,0.15813060116310887,636.346639305428,open_biphone_2,2
sigma,0.682884214969427,636.346639305428,open_biphone_2,2
tau,1.5143016577954715,636.346639305428,open_biphone_2,2
b,2.470289063891974,636.346639305428,open_biphone_2,2
base,0.4675962531095474,636.346639305428,open_biphone_2,2
theta,1.9993328846065843,636.346639305428,open_biphone_2,2
sim_ELI,0.3372088336027116,636.346639305428,open_biphone_2,2
alpha,2.108108576081181,444.4523383984689,open_biphone_2,3
gamma,0.13275187017013412,444.4523383984689,open_biphone_2,3
delta,0.0011081031270457537,444.4523383984689,open_biphone_2,3
overlap,0.3748354222935746,444.4523383984689,open_biphone_2,3
sigma,0.443395459341974,444.4523383984689,open_biphone_2,3
tau,1.2972860185687898,444.4523383984689,open_biphone_2,3
b,1.5529700492550669,444.4523383984689,open_biphone_2,3
base,9.832151734953144e-6,444.4523383984689,open_biphone_2,3
theta,1.9996882478218214,444.4523383984689,open_biphone_2,3
sim_ELI,0.43145300699017675,444.4523383984689,open_biphone_2,3
alpha,3.0277949099656687,594.9380480883167,open_biphone_2,4
gamma,0.1765399894445635,594.9380480883167,open_biphone_2,4
delta,0.0010000305509522424,594.9380480883167,open_biphone_2,4
overlap,0.3975763226886876,594.9380480883167,open_biphone_2,4
sigma,0.8294479828344223,594.9380480883167,open_biphone_2,4
tau,9.997449580509693,594.9380480883167,open_biphone_2,4
b,3.4514972290315638,594.9380480883167,open_biphone_2,4
base,4.289266575139857e-7,594.9380480883167,open_biphone_2,4
theta,1.9999998790940756,594.9380480883167,open_biphone_2,4
sim_ELI,0.16028731024571943,594.9380480883167,open_biphone_2,4
alpha,5.996767781134922,700.4481050154162,open_biphone_2,5
gamma,0.43900281712712297,700.4481050154162,open_biphone_2,5
delta,0.20701098376976215,700.4481050154162,open_biphone_2,5
overlap,0.3845001243169173,700.4481050154162,open_biphone_2,5
sigma,0.37151442894760617,700.4481050154162,open_biphone_2,5
tau,0.8855881840642029,700.4481050154162,open_biphone_2,5
b,1.4871059786496381,700.4481050154162,open_biphone_2,5
base,0.0014492134142613557,700.4481050154162,open_biphone_2,5
theta,1.3166422547201804,700.4481050154162,open_biphone_2,5
sim_ELI,0.33959072822462666,700.4481050154162,open_biphone_2,5
alpha,5.999157571900507,850.6090418909725,open_biphone_2,6
gamma,0.4139057115237373,850.6090418909725,open_biphone_2,6
delta,0.22396131115773957,850.6090418909725,open_biphone_2,6
overlap,0.41057489713960704,850.6090418909725,open_biphone_2,6
sigma,0.44410047637521183,850.6090418909725,open_biphone_2,6
tau,1.235228962959965,850.6090418909725,open_biphone_2,6
b,2.335281131690083,850.6090418909725,open_biphone_2,6
base,0.648601091624459,850.6090418909725,open_biphone_2,6
theta,1.9175079402818547,850.6090418909725,open_biphone_2,6
sim_ELI,0.5706961451174787,850.6090418909725,open_biphone_2,6
alpha,5.222110797251781,602.7239434677886,open_biphone_2,7
gamma,0.41163642253076005,602.7239434677886,open_biphone_2,7
delta,0.1838053623239318,602.7239434677886,open_biphone_2,7
overlap,0.5184384053491458,602.7239434677886,open_biphone_2,7
sigma,0.27266665474580937,602.7239434677886,open_biphone_2,7
tau,0.6700676195466788,602.7239434677886,open_biphone_2,7
b,1.4512209626361552,602.7239434677886,open_biphone_2,7
base,0.09759497621968388,602.7239434677886,open_biphone_2,7
theta,1.9999996745961783,602.7239434677886,open_biphone_2,7
sim_ELI,0.42571927490508504,602.7239434677886,open_biphone_2,7
alpha,5.993185652256807,735.4334826625777,open_biphone_2,8
gamma,0.49194692656526956,735.4334826625777,open_biphone_2,8
delta,0.24552033799743772,735.4334826625777,open_biphone_2,8
overlap,0.43598162441762395,735.4334826625777,open_biphone_2,8
sigma,0.3344299253851714,735.4334826625777,open_biphone_2,8
tau,0.717041791177194,735.4334826625777,open_biphone_2,8
b,2.4499798529721195,735.4334826625777,open_biphone_2,8
base,0.4822316244070286,735.4334826625777,open_biphone_2,8
theta,1.4294709349774826,735.4334826625777,open_biphone_2,8
sim_ELI,0.45902035591032136,735.4334826625777,open_biphone_2,8
alpha,3.7178938296634705,940.6216444574939,open_biphone_2,9
gamma,0.5341688539129372,940.6216444574939,open_biphone_2,9
delta,0.17626566013359293,940.6216444574939,open_biphone_2,9
overlap,0.37766454056947935,940.6216444574939,open_biphone_2,9
sigma,0.33145939955261144,940.6216444574939,open_biphone_2,9
tau,0.810775781553848,940.6216444574939,open_biphone_2,9
b,1.1666685475112317,940.6216444574939,open_biphone_2,9
base,5.376890427318325e-7,940.6216444574939,open_biphone_2,9
theta,1.232218637944113,940.6216444574939,open_biphone_2,9
sim_ELI,0.46326036205556254,940.6216444574939,open_biphone_2,9
alpha,5.998175564026805,628.3259646488945,open_biphone_2,10
gamma,0.47004468214996664,628.3259646488945,open_biphone_2,10
delta,0.2778260379708489,628.3259646488945,open_biphone_2,10
overlap,0.31836577045451864,628.3259646488945,open_biphone_2,10
sigma,0.1668893561282545,628.3259646488945,open_biphone_2,10
tau,0.4398910813765134,628.3259646488945,open_biphone_2,10
b,0.8950231833926611,628.3259646488945,open_biphone_2,10
base,0.5531818041154062,628.3259646488945,open_biphone_2,10
theta,1.9780594949868489,628.3259646488945,open_biphone_2,10
sim_ELI,0.7159034303035278,628.3259646488945,open_biphone_2,10
alpha,3.23410722981891,267.04606684867605,open_biphone_2,11
gamma,0.12340581124421834,267.04606684867605,open_biphone_2,11
delta,0.00100000001824726,267.04606684867605,open_biphone_2,11
overlap,0.3212863012633129,267.04606684867605,open_biphone_2,11
sigma,0.5751321075513397,267.04606684867605,open_biphone_2,11
tau,9.988640808018914,267.04606684867605,open_biphone_2,11
b,3.294047565215159,267.04606684867605,open_biphone_2,11
base,3.2849981020416055e-11,267.04606684867605,open_biphone_2,11
theta,1.9999999998720082,267.04606684867605,open_biphone_2,11
sim_ELI,0.3519177435375702,267.04606684867605,open_biphone_2,11
alpha,5.998055031812289,600.2135716316067,open_biphone_2,12
gamma,0.5253829384433862,600.2135716316067,open_biphone_2,12
delta,0.17694904314286838,600.2135716316067,open_biphone_2,12
overlap,0.1781245537426642,600.2135716316067,open_biphone_2,12
sigma,0.3085080461584034,600.2135716316067,open_biphone_2,12
tau,0.4005728286418491,600.2135716316067,open_biphone_2,12
b,1.5266926525247164,600.2135716316067,open_biphone_2,12
base,0.18878565409765194,600.2135716316067,open_biphone_2,12
theta,1.2401419522080568,600.2135716316067,open_biphone_2,12
sim_ELI,0.5430053178936686,600.2135716316067,open_biphone_2,12
alpha,5.920743886045464,418.8254716095309,open_biphone_2,13
gamma,0.4769260023085487,418.8254716095309,open_biphone_2,13
delta,0.19284044585906954,418.8254716095309,open_biphone_2,13
overlap,0.13190015372036382,418.8254716095309,open_biphone_2,13
sigma,0.26077913064558134,418.8254716095309,open_biphone_2,13
tau,9.077682146383264,418.8254716095309,open_biphone_2,13
b,0.901272422096168,418.8254716095309,open_biphone_2,13
base,1.0786313801567748,418.8254716095309,open_biphone_2,13
theta,1.9999999999999938,418.8254716095309,open_biphone_2,13
sim_ELI,0.9999999999999956,418.8254716095309,open_biphone_2,13
alpha,4.3884027496322044,703.5705879269334,open_biphone_2,14
gamma,0.3624269030070583,703.5705879269334,open_biphone_2,14
delta,0.20588030243858677,703.5705879269334,open_biphone_2,14
overlap,0.4134108135645618,703.5705879269334,open_biphone_2,14
sigma,0.21313542972743763,703.5705879269334,open_biphone_2,14
tau,0.687141724909943,703.5705879269334,open_biphone_2,14
b,0.910133593049669,703.5705879269334,open_biphone_2,14
base,4.0882597077481464e-5,703.5705879269334,open_biphone_2,14
theta,1.9996869592398947,703.5705879269334,open_biphone_2,14
sim_ELI,0.5709811227592503,703.5705879269334,open_biphone_2,14
alpha,5.9977965406113745,862.6052683259732,open_biphone_2,15
gamma,0.4837022050181924,862.6052683259732,open_biphone_2,15
delta,0.13365171761684508,862.6052683259732,open_biphone_2,15
overlap,0.2672807340232751,862.6052683259732,open_biphone_2,15
sigma,0.6765910907325292,862.6052683259732,open_biphone_2,15
tau,2.140904011735753,862.6052683259732,open_biphone_2,15
b,1.674240022621012,862.6052683259732,open_biphone_2,15
base,0.2606988022977578,862.6052683259732,open_biphone_2,15
theta,1.9883328869459287,862.6052683259732,open_biphone_2,15
sim_ELI,0.47703837150412415,862.6052683259732,open_biphone_2,15
alpha,5.987328232622865,685.0328200824422,open_biphone_2,16
gamma,0.4898267940599959,685.0328200824422,open_biphone_2,16
delta,0.24402602065322415,685.0328200824422,open_biphone_2,16
overlap,0.22555954164584927,685.0328200824422,open_biphone_2,16
sigma,0.34644295806515796,685.0328200824422,open_biphone_2,16
tau,0.6383428982901953,685.0328200824422,open_biphone_2,16
b,2.3549829477178523,685.0328200824422,open_biphone_2,16
base,0.9008419901753311,685.0328200824422,open_biphone_2,16
theta,1.9941360991963666,685.0328200824422,open_biphone_2,16
sim_ELI,0.6731649245155055,685.0328200824422,open_biphone_2,16
alpha,1.241273018698423,467.90985169431457,open_biphone_2,17
gamma,0.05293148818404741,467.90985169431457,open_biphone_2,17
delta,0.0010130309646998715,467.90985169431457,open_biphone_2,17
overlap,0.009234948523962842,467.90985169431457,open_biphone_2,17
sigma,0.40132866010684815,467.90985169431457,open_biphone_2,17
tau,0.33130529236913414,467.90985169431457,open_biphone_2,17
b,1.8867460914363992,467.90985169431457,open_biphone_2,17
base,0.6485091914756165,467.90985169431457,open_biphone_2,17
theta,1.9985103654878642,467.90985169431457,open_biphone_2,17
sim_ELI,0.8985721533385139,467.90985169431457,open_biphone_2,17
alpha,3.327235084118177,674.9454082920881,open_biphone_2,18
gamma,0.4310352057883742,674.9454082920881,open_biphone_2,18
delta,0.07710032172567846,674.9454082920881,open_biphone_2,18
overlap,0.06025714210261385,674.9454082920881,open_biphone_2,18
sigma,0.3552049875474226,674.9454082920881,open_biphone_2,18
tau,9.85843676891658,674.9454082920881,open_biphone_2,18
b,0.8616822702466947,674.9454082920881,open_biphone_2,18
base,0.7126125132226385,674.9454082920881,open_biphone_2,18
theta,1.9999999999999494,674.9454082920881,open_biphone_2,18
sim_ELI,0.9365719717852883,674.9454082920881,open_biphone_2,18
alpha,5.999995514255209,732.6180141148069,open_biphone_2,19
gamma,0.4301010587063119,732.6180141148069,open_biphone_2,19
delta,0.24106125841216253,732.6180141148069,open_biphone_2,19
overlap,0.42012867311908964,732.6180141148069,open_biphone_2,19
sigma,0.2876013809325549,732.6180141148069,open_biphone_2,19
tau,0.9348752027629257,732.6180141148069,open_biphone_2,19
b,1.103361550107331,732.6180141148069,open_biphone_2,19
base,0.43654108717505324,732.6180141148069,open_biphone_2,19
theta,1.8822785897878385,732.6180141148069,open_biphone_2,19
sim_ELI,0.6221539903646692,732.6180141148069,open_biphone_2,19
alpha,5.99782729504377,779.2729725303407,open_biphone_2,20
gamma,0.5491006020418935,779.2729725303407,open_biphone_2,20
delta,0.2462490805059221,779.2729725303407,open_biphone_2,20
overlap,0.15026545089545099,779.2729725303407,open_biphone_2,20
sigma,0.25289485319964267,779.2729725303407,open_biphone_2,20
tau,0.5941839370886871,779.2729725303407,open_biphone_2,20
b,1.0864621636802207,779.2729725303407,open_biphone_2,20
base,0.5345123318518072,779.2729725303407,open_biphone_2,20
theta,1.7345776560570658,779.2729725303407,open_biphone_2,20
sim_ELI,0.9995069058594116,779.2729725303407,open_biphone_2,20
alpha,5.8169008871664465,688.8394139254151,open_biphone_2,21
gamma,0.482827543845303,688.8394139254151,open_biphone_2,21
delta,0.18333664146658818,688.8394139254151,open_biphone_2,21
overlap,0.5202942763450884,688.8394139254151,open_biphone_2,21
sigma,0.33847141791030405,688.8394139254151,open_biphone_2,21
tau,0.7304566680731307,688.8394139254151,open_biphone_2,21
b,1.6620740158624705,688.8394139254151,open_biphone_2,21
base,4.4864389281661706e-7,688.8394139254151,open_biphone_2,21
theta,1.3375395753126789,688.8394139254151,open_biphone_2,21
sim_ELI,0.32146020543312676,688.8394139254151,open_biphone_2,21
alpha,0.8327408846417923,474.9135552512752,open_biphone_2,22
gamma,0.3863986719616924,474.9135552512752,open_biphone_2,22
delta,0.0011095948885912496,474.9135552512752,open_biphone_2,22
overlap,0.30612033038611486,474.9135552512752,open_biphone_2,22
sigma,0.29626656986811745,474.9135552512752,open_biphone_2,22
tau,0.6617835351611466,474.9135552512752,open_biphone_2,22
b,1.807696433694691,474.9135552512752,open_biphone_2,22
base,1.0325379086882236,474.9135552512752,open_biphone_2,22
theta,1.9996055343070234,474.9135552512752,open_biphone_2,22
sim_ELI,0.6339842536317815,474.9135552512752,open_biphone_2,22
alpha,5.19780825766859,540.1841057643687,open_biphone_2,23
gamma,0.192397814547693,540.1841057643687,open_biphone_2,23
delta,0.06728694969401088,540.1841057643687,open_biphone_2,23
overlap,0.22345828577976548,540.1841057643687,open_biphone_2,23
sigma,0.9798700846778291,540.1841057643687,open_biphone_2,23
tau,2.6616753021584887,540.1841057643687,open_biphone_2,23
b,2.56238968546546,540.1841057643687,open_biphone_2,23
base,6.599599626010922e-7,540.1841057643687,open_biphone_2,23
theta,1.9999749437652914,540.1841057643687,open_biphone_2,23
sim_ELI,0.1788646619483854,540.1841057643687,open_biphone_2,23
alpha,5.995272993047386,885.059035793769,open_biphone_2,24
gamma,0.4779890245370024,885.059035793769,open_biphone_2,24
delta,0.24309050462067153,885.059035793769,open_biphone_2,24
overlap,0.5150048072871327,885.059035793769,open_biphone_2,24
sigma,0.231535443883997,885.059035793769,open_biphone_2,24
tau,0.5412095099137996,885.059035793769,open_biphone_2,24
b,0.9105050880817296,885.059035793769,open_biphone_2,24
base,0.004560569441086158,885.059035793769,open_biphone_2,24
theta,1.802027550035597,885.059035793769,open_biphone_2,24
sim_ELI,0.5845483116788923,885.059035793769,open_biphone_2,24
alpha,5.996897707667875,659.2668009268771,open_biphone_2,25
gamma,0.5628183492276269,659.2668009268771,open_biphone_2,25
delta,0.23636649592178918,659.2668009268771,open_biphone_2,25
overlap,0.14594176307011172,659.2668009268771,open_biphone_2,25
sigma,0.23298691909373592,659.2668009268771,open_biphone_2,25
tau,0.33569028458527456,659.2668009268771,open_biphone_2,25
b,1.1455087374588724,659.2668009268771,open_biphone_2,25
base,0.45583790928678075,659.2668009268771,open_biphone_2,25
theta,1.4394120393921093,659.2668009268771,open_biphone_2,25
sim_ELI,0.7461446527825705,659.2668009268771,open_biphone_2,25
alpha,5.9869220046551375,780.948583448694,open_biphone_2,26
gamma,0.42867612203637395,780.948583448694,open_biphone_2,26
delta,0.10842694354875806,780.948583448694,open_biphone_2,26
overlap,0.42494793001229264,780.948583448694,open_biphone_2,26
sigma,0.595403689982406,780.948583448694,open_biphone_2,26
tau,1.0802173601173577,780.948583448694,open_biphone_2,26
b,1.7419000473026838,780.948583448694,open_biphone_2,26
base,6.393373414888013e-5,780.948583448694,open_biphone_2,26
theta,1.759721430541682,780.948583448694,open_biphone_2,26
sim_ELI,0.3739215581115146,780.948583448694,open_biphone_2,26
alpha,5.991189772771562,871.1070325916437,open_biphone_2,27
gamma,0.4204073304641204,871.1070325916437,open_biphone_2,27
delta,0.2089110436426164,871.1070325916437,open_biphone_2,27
overlap,0.22061110668116835,871.1070325916437,open_biphone_2,27
sigma,0.41495881390527306,871.1070325916437,open_biphone_2,27
tau,0.7234569444509676,871.1070325916437,open_biphone_2,27
b,1.1251908095782064,871.1070325916437,open_biphone_2,27
base,0.0003713673902480029,871.1070325916437,open_biphone_2,27
theta,1.395756853654695,871.1070325916437,open_biphone_2,27
sim_ELI,0.44825722707993204,871.1070325916437,open_biphone_2,27
alpha,5.297738547592161,963.9677634234904,open_biphone_2,28
gamma,0.40282848027872437,963.9677634234904,open_biphone_2,28
delta,0.001001145257299265,963.9677634234904,open_biphone_2,28
overlap,0.9492762279953348,963.9677634234904,open_biphone_2,28
sigma,0.31264545101165025,963.9677634234904,open_biphone_2,28
tau,0.6259737114208775,963.9677634234904,open_biphone_2,28
b,12.20584066460995,963.9677634234904,open_biphone_2,28
base,0.13191722641528425,963.9677634234904,open_biphone_2,28
theta,1.9999906384514805,963.9677634234904,open_biphone_2,28
sim_ELI,0.17388289891986372,963.9677634234904,open_biphone_2,28
alpha,5.987051863163887,610.7472033279874,open_biphone_2,29
gamma,0.339968366878648,610.7472033279874,open_biphone_2,29
delta,0.1719409307512124,610.7472033279874,open_biphone_2,29
overlap,0.4685557493227283,610.7472033279874,open_biphone_2,29
sigma,0.41688420773347495,610.7472033279874,open_biphone_2,29
tau,1.071986011804851,610.7472033279874,open_biphone_2,29
b,1.677591192658346,610.7472033279874,open_biphone_2,29
base,8.222570978584336e-5,610.7472033279874,open_biphone_2,29
theta,1.9999580514570825,610.7472033279874,open_biphone_2,29
sim_ELI,0.3676283567027172,610.7472033279874,open_biphone_2,29
alpha,5.982047002869835,648.0109014425922,open_biphone_2,30
gamma,0.43481921596666456,648.0109014425922,open_biphone_2,30
delta,0.26396738570839035,648.0109014425922,open_biphone_2,30
overlap,0.35601730270413884,648.0109014425922,open_biphone_2,30
sigma,0.1717425854968928,648.0109014425922,open_biphone_2,30
tau,0.4138585756453693,648.0109014425922,open_biphone_2,30
b,0.9691022489199137,648.0109014425922,open_biphone_2,30
base,3.356396615204379e-5,648.0109014425922,open_biphone_2,30
theta,1.6171461193527725,648.0109014425922,open_biphone_2,30
sim_ELI,0.5669794052698556,648.0109014425922,open_biphone_2,30
alpha,5.997058957648161,611.6871013875808,open_biphone_2,31
gamma,0.5955762310935548,611.6871013875808,open_biphone_2,31
delta,0.18210088377071462,611.6871013875808,open_biphone_2,31
overlap,0.0011125255618530557,611.6871013875808,open_biphone_2,31
sigma,0.08596230946517353,611.6871013875808,open_biphone_2,31
tau,0.1129860989963307,611.6871013875808,open_biphone_2,31
b,0.23792186217463515,611.6871013875808,open_biphone_2,31
base,0.017038060593871585,611.6871013875808,open_biphone_2,31
theta,1.029126113962533,611.6871013875808,open_biphone_2,31
sim_ELI,0.8650475078613302,611.6871013875808,open_biphone_2,31
alpha,5.996458080045756,909.3266480464893,open_biphone_2,32
gamma,0.42597292413419985,909.3266480464893,open_biphone_2,32
delta,0.19259220013195183,909.3266480464893,open_biphone_2,32
overlap,0.12077960548246197,909.3266480464893,open_biphone_2,32
sigma,0.4720587534578314,909.3266480464893,open_biphone_2,32
tau,0.769224607312192,909.3266480464893,open_biphone_2,32
b,1.2572178682935884,909.3266480464893,open_biphone_2,32
base,0.39262971112284006,909.3266480464893,open_biphone_2,32
theta,1.6789612678446544,909.3266480464893,open_biphone_2,32
sim_ELI,0.7453763914283968,909.3266480464893,open_biphone_2,32
alpha,5.997513183772814,705.9048197278913,open_biphone_3,1
gamma,0.61610751719606,705.9048197278913,open_biphone_3,1
delta,0.19870709973174447,705.9048197278913,open_biphone_3,1
overlap,0.5198892688722861,705.9048197278913,open_biphone_3,1
sigma,0.1412046268953908,705.9048197278913,open_biphone_3,1
tau,0.3928273909699356,705.9048197278913,open_biphone_3,1
b,0.5698466993718789,705.9048197278913,open_biphone_3,1
base,0.0004890075234246136,705.9048197278913,open_biphone_3,1
theta,1.8140270089362671,705.9048197278913,open_biphone_3,1
sim_ELI,0.6838084910830983,705.9048197278913,open_biphone_3,1
alpha,2.62062682230683,634.8592322466046,open_biphone_3,2
